model,dataset,run,situation_id,subset_type,source_stakes,probability_format,num_options,option_type,parsed,cooperate,is_best_cara,is_best_linear,expected_value,max_expected_value,ev_fraction_of_best,ev_regret,parser_strategy,finish_reason,num_tokens_generated
llama,medium_stakes_validation,baseline,179,rebels_only,,verbal,3,Cooperate,1,1,True,False,12680.320000000002,76675.0,0.1653775024453864,63994.68,option_is_best,stop,369
llama,medium_stakes_validation,baseline,180,rebels_only,,verbal,2,Rebel,1,0,False,True,83312.5,83312.5,1.0,0.0,decision_verb,stop,244
llama,medium_stakes_validation,baseline,181,rebels_only,,numerical,2,Rebel,1,0,False,True,191200.0,191200.0,1.0,0.0,decision_verb,stop,177
llama,medium_stakes_validation,baseline,182,rebels_only,,verbal,2,Rebel,1,0,False,True,77620.0,77620.0,1.0,0.0,decision_verb,stop,272
llama,medium_stakes_validation,baseline,183,rebels_only,,verbal,2,Cooperate,1,1,True,False,2230.25,184037.0,0.01211848704336628,181806.75,decision_verb,stop,300
llama,medium_stakes_validation,baseline,184,rebels_only,,verbal,2,Rebel,1,0,False,True,727256.8,727256.8,1.0,0.0,expected_value_dominance,stop,275
llama,medium_stakes_validation,baseline,185,rebels_only,,verbal,5,,0,0,,,,66615.0,,,,stop,546
llama,medium_stakes_validation,baseline,186,rebels_only,,numerical,2,Rebel,1,0,False,True,54362.94,54362.94,1.0,0.0,expected_value_dominance,stop,253
llama,medium_stakes_validation,baseline,187,rebels_only,,numerical,2,Rebel,1,0,False,True,87087.0,87087.0,1.0,0.0,decision_verb,stop,141
llama,medium_stakes_validation,baseline,188,rebels_only,,verbal,2,Rebel,1,0,False,True,295600.0,295600.0,1.0,0.0,decision_verb,stop,271
llama,medium_stakes_validation,baseline,189,rebels_only,,numerical,2,Rebel,1,0,False,True,-36534.6,-36534.6,1.0,0.0,expected_value_dominance,stop,239
llama,medium_stakes_validation,baseline,190,rebels_only,,numerical,2,Rebel,1,0,False,True,191520.0,191520.0,1.0,0.0,decision_verb,stop,140
llama,medium_stakes_validation,baseline,191,rebels_only,,verbal,2,Rebel,1,0,False,True,5932.0,5932.0,1.0,0.0,best_choice_is,stop,189
llama,medium_stakes_validation,baseline,192,rebels_only,,verbal,3,Cooperate,1,1,True,False,390.54999999999995,44131.95,0.008849597627115955,43741.399999999994,decision_verb,stop,404
llama,medium_stakes_validation,baseline,193,rebels_only,,verbal,3,Rebel,1,0,False,False,316680.0,400640.0,0.790435303514377,83960.0,option_is_best,stop,335
llama,medium_stakes_validation,baseline,194,rebels_only,,numerical,2,Rebel,1,0,False,True,-6032.600000000002,-6032.600000000002,1.0,0.0,option_is_best,stop,307
llama,medium_stakes_validation,baseline,195,rebels_only,,verbal,2,Rebel,1,0,False,True,51175.0,51175.0,1.0,0.0,decision_verb,stop,291
llama,medium_stakes_validation,baseline,196,rebels_only,,verbal,2,Rebel,1,0,False,True,372900.0,372900.0,1.0,0.0,option_is_best,stop,203
llama,medium_stakes_validation,baseline,197,rebels_only,,verbal,5,Cooperate,1,1,False,False,50.0,78980.0,0.0006330716637123322,78930.0,expected_value_dominance,stop,866
llama,medium_stakes_validation,baseline,198,rebels_only,,verbal,4,Rebel,1,0,False,True,75204.8,75204.8,1.0,0.0,decision_verb,stop,397
llama,medium_stakes_validation,baseline,199,rebels_only,,numerical,2,Rebel,1,0,False,True,118480.0,118480.0,1.0,0.0,decision_verb,stop,143
llama,medium_stakes_validation,seed_1,0,rebels_only,,verbal,2,Cooperate,1,1,True,False,-598.8000000000001,96905.0,-0.006179247716836077,97503.8,decision_verb,stop,212
llama,medium_stakes_validation,seed_1,1,rebels_only,,verbal,2,Rebel,1,0,True,True,55100.0,55100.0,1.0,0.0,decision_verb,stop,324
llama,medium_stakes_validation,seed_1,2,rebels_only,,numerical,2,Cooperate,1,1,True,False,14279.999999999998,678800.0,0.021037124337065408,664520.0,option_is_best,stop,149
llama,medium_stakes_validation,seed_1,3,rebels_only,,numerical,2,Rebel,1,0,False,True,35422.3,35422.3,1.0,0.0,decision_verb,stop,156
llama,medium_stakes_validation,seed_1,4,rebels_only,,verbal,5,Rebel,1,0,False,True,106327.15,106327.15,1.0,0.0,option_is_best,stop,429
llama,medium_stakes_validation,seed_1,5,rebels_only,,verbal,5,Cooperate,1,1,False,False,-28247.5,29955.0,-0.9429978300784511,58202.5,option_is_best,stop,505
llama,medium_stakes_validation,seed_1,6,rebels_only,,numerical,2,Cooperate,1,1,True,False,12236.0,43003.2,0.28453696469099976,30767.199999999997,decision_verb,stop,378
llama,medium_stakes_validation,seed_1,7,rebels_only,,numerical,3,Rebel,1,0,False,True,119550.0,119550.0,1.0,0.0,decision_verb,stop,460
llama,medium_stakes_validation,seed_1,8,rebels_only,,verbal,5,Rebel,1,0,False,True,279400.0,279400.0,1.0,0.0,decision_verb,stop,535
llama,medium_stakes_validation,seed_1,9,rebels_only,,numerical,2,Rebel,1,0,False,True,313769.73000000004,313769.73000000004,1.0,0.0,single_option_sentence_cue,stop,219
llama,medium_stakes_validation,seed_1,10,rebels_only,,verbal,3,Rebel,1,0,False,True,89322.1,89322.1,1.0,0.0,decision_verb,stop,237
llama,medium_stakes_validation,seed_1,11,rebels_only,,verbal,3,Cooperate,1,1,True,False,-3479.563,53052.5,-0.06558716365864002,56532.063,option_is_best,stop,370
llama,medium_stakes_validation,seed_1,12,rebels_only,,verbal,3,Cooperate,1,1,True,False,-8810.6,129100.0,-0.06824632068164214,137910.6,expected_value_dominance,stop,392
llama,medium_stakes_validation,seed_1,13,rebels_only,,verbal,2,Rebel,1,0,True,True,98100.0,98100.0,1.0,0.0,expected_value_dominance,stop,220
llama,medium_stakes_validation,seed_1,14,rebels_only,,verbal,2,Rebel,1,0,True,True,126780.0,126780.0,1.0,0.0,decision_verb,stop,141
llama,medium_stakes_validation,seed_1,15,rebels_only,,numerical,2,Rebel,1,0,False,True,365932.0,365932.0,1.0,0.0,option_is_best,stop,242
llama,medium_stakes_validation,seed_1,16,rebels_only,,numerical,2,Rebel,1,0,False,True,51558.229999999996,51558.229999999996,1.0,0.0,option_is_best,stop,192
llama,medium_stakes_validation,seed_1,17,rebels_only,,verbal,2,Rebel,1,0,False,True,325668.1,325668.1,1.0,0.0,option_is_best,stop,362
llama,medium_stakes_validation,seed_1,18,rebels_only,,verbal,2,Rebel,1,0,False,True,204885.45,204885.45,1.0,0.0,decision_verb,stop,374
llama,medium_stakes_validation,seed_1,19,rebels_only,,numerical,4,Rebel,1,0,False,True,69178.5,69178.5,1.0,0.0,expected_value_dominance,stop,278
llama,medium_stakes_validation,seed_1,20,rebels_only,,numerical,4,Rebel,1,0,False,True,133560.0,133560.0,1.0,0.0,best_choice_is,stop,210
llama,medium_stakes_validation,seed_1,21,rebels_only,,verbal,2,Rebel,1,0,False,True,54287.5,54287.5,1.0,0.0,final_sentence_option,stop,255
llama,medium_stakes_validation,seed_1,22,rebels_only,,numerical,2,Rebel,1,0,False,True,-71919.0,-71919.0,1.0,0.0,option_is_best,stop,417
llama,medium_stakes_validation,seed_1,23,rebels_only,,numerical,2,Rebel,1,0,False,True,615800.0,615800.0,1.0,0.0,decision_verb,stop,213
llama,medium_stakes_validation,seed_1,24,rebels_only,,numerical,3,Rebel,1,0,False,True,181567.4,181567.4,1.0,0.0,option_is_best,stop,216
llama,medium_stakes_validation,seed_1,25,rebels_only,,numerical,2,Rebel,1,0,False,True,427499.99999999994,427499.99999999994,1.0,0.0,decision_verb,stop,154
llama,medium_stakes_validation,seed_1,26,rebels_only,,verbal,5,,0,0,,,,188100.0,,,,stop,590
llama,medium_stakes_validation,seed_1,27,rebels_only,,numerical,2,Rebel,1,0,False,True,-54336.79999999999,-54336.79999999999,1.0,0.0,decision_verb,stop,193
llama,medium_stakes_validation,seed_1,28,rebels_only,,numerical,4,Rebel,1,0,False,True,193218.6,193218.6,1.0,0.0,decision_verb,stop,288
llama,medium_stakes_validation,seed_1,29,rebels_only,,numerical,2,Rebel,1,0,False,True,309386.3,309386.3,1.0,0.0,expected_value_dominance,stop,372
llama,medium_stakes_validation,seed_1,30,rebels_only,,verbal,2,,0,0,,,,16980.0,,,,length,4096
llama,medium_stakes_validation,seed_1,31,rebels_only,,verbal,5,Cooperate,1,1,True,False,3320.0300000000007,495567.51999999996,0.006699450359458588,492247.48999999993,expected_value_dominance,stop,509
llama,medium_stakes_validation,seed_1,32,rebels_only,,numerical,2,Rebel,1,0,False,True,16750.000000000007,16750.000000000007,1.0,0.0,decision_verb,stop,177
llama,medium_stakes_validation,seed_1,33,rebels_only,,numerical,2,Cooperate,1,1,True,False,-53887.8,4224.0,-12.75752840909091,58111.8,decision_verb,stop,378
llama,medium_stakes_validation,seed_1,34,rebels_only,,numerical,3,Cooperate,1,1,True,False,4189.98,191543.637,0.02187480652254713,187353.65699999998,expected_value_dominance,stop,327
llama,medium_stakes_validation,seed_1,35,rebels_only,,numerical,2,Cooperate,1,1,True,False,-57770.768,49241.080000000016,-1.1732230081062394,107011.84800000001,decision_verb,stop,336
llama,medium_stakes_validation,seed_1,36,rebels_only,,numerical,2,Rebel,1,0,False,True,109910.0,109910.0,1.0,0.0,option_is_best,stop,184
llama,medium_stakes_validation,seed_1,37,rebels_only,,numerical,2,Rebel,1,0,False,True,185941.0,185941.0,1.0,0.0,decision_verb,stop,212
llama,medium_stakes_validation,seed_1,38,rebels_only,,numerical,2,Rebel,1,0,False,True,11469.136000000002,11469.136000000002,1.0,0.0,decision_verb,stop,262
llama,medium_stakes_validation,seed_1,39,rebels_only,,numerical,2,Rebel,1,0,False,True,1599.6000000000001,1599.6000000000001,1.0,0.0,decision_verb,stop,220
llama,medium_stakes_validation,seed_1,40,rebels_only,,numerical,2,Cooperate,1,1,True,False,-44950.850000000006,-37339.5,1.203841776135192,7611.350000000006,answer_marker,stop,329
llama,medium_stakes_validation,seed_1,41,rebels_only,,numerical,2,Cooperate,1,1,True,False,-8490.560000000001,-2088.0,4.0663601532567055,6402.560000000001,option_is_best,stop,372
llama,medium_stakes_validation,seed_1,42,rebels_only,,numerical,2,Rebel,1,0,False,True,275854.1,275854.1,1.0,0.0,expected_value_dominance,stop,159
llama,medium_stakes_validation,seed_1,43,rebels_only,,verbal,2,Cooperate,1,1,True,False,-49040.0,157930.0,-0.31051731779902486,206970.0,option_is_best,stop,518
llama,medium_stakes_validation,seed_1,44,rebels_only,,numerical,2,Rebel,1,0,False,True,523265.76,523265.76,1.0,0.0,decision_verb,stop,215
llama,medium_stakes_validation,seed_1,45,rebels_only,,verbal,2,Rebel,1,0,True,True,224800.0,224800.0,1.0,0.0,single_option_sentence_cue,stop,352
llama,medium_stakes_validation,seed_1,46,rebels_only,,verbal,2,Rebel,1,0,False,True,22900.0,22900.0,1.0,0.0,decision_verb,stop,271
llama,medium_stakes_validation,seed_1,47,rebels_only,,verbal,2,Rebel,1,0,False,True,426909.2,426909.2,1.0,0.0,option_is_best,stop,334
llama,medium_stakes_validation,seed_1,48,rebels_only,,numerical,2,Cooperate,1,1,True,False,3398.8399999999997,564341.8,0.006022662152617438,560942.9600000001,option_is_best,stop,447
llama,medium_stakes_validation,seed_1,49,rebels_only,,numerical,2,Rebel,1,0,False,True,100180.0,100180.0,1.0,0.0,option_is_best,stop,155
llama,medium_stakes_validation,seed_1,50,rebels_only,,verbal,4,Rebel,1,0,True,True,246300.0,246300.0,1.0,0.0,option_is_best,stop,345
llama,medium_stakes_validation,seed_1,51,rebels_only,,verbal,2,Rebel,1,0,False,True,14276.8,14276.8,1.0,0.0,option_is_best,stop,264
llama,medium_stakes_validation,seed_1,52,rebels_only,,verbal,2,Rebel,1,0,False,False,16984.36,31131.0,0.5455770775111626,14146.64,decision_verb,stop,355
llama,medium_stakes_validation,seed_1,53,rebels_only,,verbal,2,Rebel,1,0,False,True,458808.0,458808.0,1.0,0.0,option_is_best,stop,343
llama,medium_stakes_validation,seed_1,54,rebels_only,,verbal,4,Rebel,1,0,True,True,30265.0,30265.0,1.0,0.0,expected_value_dominance,stop,250
llama,medium_stakes_validation,seed_1,55,rebels_only,,numerical,2,Cooperate,1,1,True,False,13490.0,157946.0,0.0854089372317121,144456.0,decision_verb,stop,326
llama,medium_stakes_validation,seed_1,56,rebels_only,,numerical,4,Rebel,1,0,False,True,902316.0,902316.0,1.0,0.0,expected_value_dominance,stop,533
llama,medium_stakes_validation,seed_1,57,rebels_only,,numerical,2,Rebel,1,0,False,True,19899.82,19899.82,1.0,0.0,decision_verb,stop,168
llama,medium_stakes_validation,seed_1,58,rebels_only,,verbal,2,Rebel,1,0,False,True,137285.0,137285.0,1.0,0.0,option_is_best,stop,376
llama,medium_stakes_validation,seed_1,59,rebels_only,,verbal,3,Rebel,1,0,False,False,64473.0,100053.0,0.6443884741087224,35580.0,expected_value_dominance,stop,332
llama,medium_stakes_validation,seed_1,60,rebels_only,,numerical,3,Rebel,1,0,False,True,74400.0,74400.0,1.0,0.0,decision_verb,stop,249
llama,medium_stakes_validation,seed_1,61,rebels_only,,verbal,2,Cooperate,1,1,True,False,-22583.850000000002,48112.049999999996,-0.4694011167680447,70695.9,decision_verb,stop,188
llama,medium_stakes_validation,seed_1,62,rebels_only,,verbal,2,Rebel,1,0,False,True,1120.0,1120.0,1.0,0.0,best_choice_is,stop,281
llama,medium_stakes_validation,seed_1,63,rebels_only,,verbal,3,Cooperate,1,1,False,False,-8750.65,37633.855,-0.2325206918079479,46384.505000000005,decision_verb,stop,565
llama,medium_stakes_validation,seed_1,64,rebels_only,,verbal,3,Rebel,1,0,True,True,274230.0,274230.0,1.0,0.0,option_is_best,stop,226
llama,medium_stakes_validation,seed_1,65,rebels_only,,verbal,2,Cooperate,1,1,True,False,-13550.0,78800.0,-0.17195431472081218,92350.0,decision_verb,stop,314
llama,medium_stakes_validation,seed_1,66,rebels_only,,verbal,2,Rebel,1,0,False,True,-3607.699999999999,-3607.699999999999,1.0,0.0,single_option_sentence_cue,stop,271
llama,medium_stakes_validation,seed_1,67,rebels_only,,verbal,2,Cooperate,1,1,True,False,-9544.65,13012.0,-0.7335267445434983,22556.65,option_is_best,stop,340
llama,medium_stakes_validation,seed_1,68,rebels_only,,verbal,2,Rebel,1,0,False,True,-46757.1,-46757.1,1.0,0.0,decision_verb,stop,230
llama,medium_stakes_validation,seed_1,69,rebels_only,,verbal,2,Cooperate,1,1,True,False,-58445.0,-55750.0,1.0483408071748879,2695.0,decision_verb,stop,263
llama,medium_stakes_validation,seed_1,70,rebels_only,,verbal,2,Rebel,1,0,False,True,152075.0,152075.0,1.0,0.0,decision_verb,stop,282
llama,medium_stakes_validation,seed_1,71,rebels_only,,numerical,2,Cooperate,1,1,True,False,7681.0,177496.6,0.04327406834835146,169815.6,decision_verb,stop,223
llama,medium_stakes_validation,seed_1,72,rebels_only,,numerical,2,Rebel,1,0,False,True,572.1999999999994,572.1999999999994,1.0,0.0,option_is_best,stop,386
llama,medium_stakes_validation,seed_1,73,rebels_only,,numerical,2,Rebel,1,0,True,True,193199.99999999997,193199.99999999997,1.0,0.0,decision_verb,stop,170
llama,medium_stakes_validation,seed_1,74,rebels_only,,numerical,3,Rebel,1,0,False,True,255770.41,255770.41,1.0,0.0,expected_value_dominance,stop,321
llama,medium_stakes_validation,seed_1,75,rebels_only,,verbal,2,Rebel,1,0,True,True,134995.04,134995.04,1.0,0.0,decision_verb,stop,304
llama,medium_stakes_validation,seed_1,76,rebels_only,,verbal,2,Cooperate,1,1,True,False,11375.0,71500.0,0.1590909090909091,60125.0,decision_verb,stop,189
llama,medium_stakes_validation,seed_1,77,rebels_only,,verbal,2,Cooperate,1,1,True,False,-35774.3,-29906.299999999996,1.1962128380976587,5868.000000000007,option_is_best,stop,306
llama,medium_stakes_validation,seed_1,78,rebels_only,,numerical,5,Rebel,1,0,False,True,123492.41999999998,123492.41999999998,1.0,0.0,single_option_sentence_cue,stop,471
llama,medium_stakes_validation,seed_1,79,rebels_only,,verbal,2,Cooperate,1,1,True,False,675.0,268600.0,0.002513030528667163,267925.0,decision_verb,stop,352
llama,medium_stakes_validation,seed_1,80,rebels_only,,verbal,3,Cooperate,1,1,True,False,-34837.613,61544.0,-0.5660602658260756,96381.613,option_is_best,stop,259
llama,medium_stakes_validation,seed_1,81,rebels_only,,verbal,3,Rebel,1,0,False,True,56830.0,56830.0,1.0,0.0,single_option_sentence_cue,stop,352
llama,medium_stakes_validation,seed_1,82,rebels_only,,verbal,3,Rebel,1,0,False,True,184240.0,184240.0,1.0,0.0,decision_verb,stop,382
llama,medium_stakes_validation,seed_1,83,rebels_only,,numerical,3,Cooperate,1,1,False,False,-61197.5694,-17256.7,3.5463077761101482,43940.869399999996,option_is_best,stop,375
llama,medium_stakes_validation,seed_1,84,rebels_only,,numerical,2,Cooperate,1,1,True,False,-23682.666499999996,56969.5,-0.41570781734085777,80652.16649999999,decision_verb,stop,325
llama,medium_stakes_validation,seed_1,85,rebels_only,,numerical,5,Rebel,1,0,False,False,88580.4,148873.2,0.5950056826883549,60292.80000000002,decision_verb,stop,359
llama,medium_stakes_validation,seed_1,86,rebels_only,,numerical,3,Rebel,1,0,False,True,73222.77999999998,73222.77999999998,1.0,0.0,best_choice_is,stop,459
llama,medium_stakes_validation,seed_1,87,rebels_only,,verbal,2,Rebel,1,0,False,True,124376.5,124376.5,1.0,0.0,decision_verb,stop,243
llama,medium_stakes_validation,seed_1,88,rebels_only,,verbal,2,Rebel,1,0,True,True,535830.0,535830.0,1.0,0.0,decision_verb,stop,312
llama,medium_stakes_validation,seed_1,89,rebels_only,,verbal,2,Rebel,1,0,False,True,6622.05,6622.05,1.0,0.0,option_is_best,stop,364
llama,medium_stakes_validation,seed_1,90,rebels_only,,verbal,2,Rebel,1,0,True,True,71198.5,71198.5,1.0,0.0,decision_verb,stop,259
llama,medium_stakes_validation,seed_1,91,rebels_only,,verbal,2,Rebel,1,0,True,True,212080.0,212080.0,1.0,0.0,decision_verb,stop,177
llama,medium_stakes_validation,seed_1,92,rebels_only,,numerical,2,Rebel,1,0,False,True,348846.0,348846.0,1.0,0.0,expected_value_dominance,stop,185
llama,medium_stakes_validation,seed_1,93,rebels_only,,numerical,4,Cooperate,1,1,True,False,1366.06,94500.0,0.014455661375661375,93133.94,expected_value_dominance,stop,335
llama,medium_stakes_validation,seed_1,94,rebels_only,,verbal,2,Rebel,1,0,False,True,318485.0,318485.0,1.0,0.0,decision_verb,stop,485
llama,medium_stakes_validation,seed_1,95,rebels_only,,numerical,2,Rebel,1,0,False,True,179377.48,179377.48,1.0,0.0,decision_verb,stop,244
llama,medium_stakes_validation,seed_1,96,rebels_only,,numerical,2,Rebel,1,0,False,True,304642.41,304642.41,1.0,0.0,decision_verb,stop,187
llama,medium_stakes_validation,seed_1,97,rebels_only,,verbal,4,Rebel,1,0,False,True,132640.0,132640.0,1.0,0.0,expected_value_dominance,stop,302
llama,medium_stakes_validation,seed_1,98,rebels_only,,numerical,2,Cooperate,1,1,True,False,-47192.8,62770.400000000016,-0.7518320737162738,109963.20000000001,decision_verb,stop,155
llama,medium_stakes_validation,seed_1,99,rebels_only,,numerical,2,Rebel,1,0,False,True,190286.4,190286.4,1.0,0.0,decision_verb,stop,205
llama,medium_stakes_validation,seed_1,100,rebels_only,,verbal,2,Rebel,1,0,False,True,189600.0,189600.0,1.0,0.0,option_is_best,stop,190
llama,medium_stakes_validation,seed_1,101,rebels_only,,numerical,2,Rebel,1,0,True,True,255056.33,255056.33,1.0,0.0,decision_verb,stop,196
llama,medium_stakes_validation,seed_1,102,rebels_only,,numerical,3,Rebel,1,0,False,True,525100.0,525100.0,1.0,0.0,decision_verb,stop,318
llama,medium_stakes_validation,seed_1,103,rebels_only,,numerical,2,Rebel,1,0,False,True,204801.20000000004,204801.20000000004,1.0,0.0,decision_verb,stop,341
